NUM_STUDENTS,pref_thresh,seed,alg,seats,nash,zeros,min_val,PMMS_violations,PMMS_agents,EF_violations,EF_agents,EF1_violations,EF1_agents,EFX_violations,EFX_agents,runtime
471,10,65,YS,1435.0,2.8448207765053546,0,1,0,0,214,53,0,0,0,0,180.22531175613403
471,10,66,SD,1411.0,2.8400320065932414,23,0,469,46,2294,103,508,51,1979,87,18.896967887878418
471,10,66,RR,1436.0,2.8301870250592764,8,0,49,10,776,72,55,13,510,43,78.30646109580994
471,10,66,ILP,1461.0,2.873545399725434,15,0,173,34,1480,101,189,42,1188,78,2583.7068071365356
471,10,66,YS,1461.0,2.899924286715433,0,1,0,0,166,49,0,0,0,0,184.45950603485107
471,10,67,SD,1404.0,2.809637860368756,22,0,526,43,2192,95,545,49,1941,83,36.323745012283325
471,10,67,RR,1430.0,2.790713354614024,8,0,21,7,571,56,35,11,412,40,167.42654943466187
471,10,67,ILP,1460.0,2.828772920586113,9,0,214,24,1206,79,218,28,950,61,3007.983423471451
471,10,67,YS,1460.0,2.886755919149258,0,1,0,0,115,48,0,0,1,1,251.91111946105957
471,10,68,SD,1399.0,2.819378639305643,23,0,445,39,2130,100,464,44,1772,78,18.989083290100098
471,10,68,RR,1404.0,2.7661465017582865,10,0,37,6,817,73,37,6,482,33,77.859454870224
471,10,68,ILP,1464.0,2.7996589907246516,6,0,177,31,1420,77,292,37,1148,56,2405.17058134079
471,10,68,YS,1464.0,2.883559638077937,0,1,0,0,157,60,0,0,0,0,197.32844018936157
471,10,69,SD,1414.0,2.819960866666557,19,0,434,42,2063,94,515,47,1804,87,18.782145500183105
471,10,69,RR,1428.0,2.784929132625011,5,0,53,8,538,68,54,9,358,36,77.37056159973145
471,10,69,ILP,1454.0,2.84420483109255,16,0,319,29,1714,88,323,33,1465,70,2452.428389310837
471,10,69,YS,1454.0,2.8854695987274286,0,1,0,0,170,47,0,0,0,0,177.48565912246704
471,10,70,SD,1413.0,2.871320745271623,26,0,566,45,2668,101,613,53,2338,92,19.124456644058228
471,10,70,RR,1430.0,2.7972533476247543,8,0,17,5,622,81,29,7,379,44,79.14815950393677
471,10,70,ILP,1451.0,2.8163975724288544,12,0,323,33,1903,90,350,40,1599,70,2560.596007347107
471,10,70,YS,1451.0,2.8844289403478465,0,1,0,0,170,53,0,0,0,0,183.59006810188293
471,10,71,SD,1400.0,2.825201665204413,26,0,641,47,2666,103,678,54,2355,92,18.771317958831787
471,10,71,RR,1415.0,2.7525221448157824,6,0,26,6,665,85,43,10,426,46,76.85606384277344
471,10,71,ILP,1451.0,2.8615153012685224,18,0,225,30,1684,101,257,35,1386,78,2511.3162190914154
471,10,71,YS,1450.0,2.8774259240533393,0,1,0,0,104,47,0,0,0,0,182.4818844795227
471,10,72,SD,1406.0,2.858198637743326,28,0,554,39,2369,94,586,42,2092,84,18.762282133102417
471,10,72,RR,1425.0,2.815325297112021,11,0,56,3,729,74,65,5,535,43,77.28367042541504
471,10,72,ILP,1451.0,2.8938808408299286,20,0,307,29,1878,99,397,36,1571,76,2671.5047545433044
471,10,72,YS,1451.0,2.8812263202815673,0,1,0,0,156,52,0,0,2,1,179.12286758422852
471,10,73,SD,1410.0,2.8644734138996504,26,0,507,41,2269,93,533,44,1994,79,19.11562418937683
471,10,73,RR,1427.0,2.7932663937429902,6,0,11,5,492,78,11,5,279,47,78.90548825263977
471,10,73,ILP,1470.0,2.8990068997444833,16,0,155,24,1381,90,169,30,1156,68,3040.131712913513
471,10,73,YS,1470.0,2.904561293757222,0,1,0,0,135,51,0,0,3,2,192.1198115348816
471,10,74,SD,1403.0,2.8670765022954026,28,0,937,48,3060,100,962,55,2664,84,19.382859468460083
471,10,74,RR,1432.0,2.7747950463994964,5,0,24,6,654,74,28,8,392,50,79.78441619873047
471,10,74,ILP,1458.0,2.820118978032658,10,0,149,31,1232,94,158,36,929,78,2625.5287454128265
471,10,74,YS,1458.0,2.887587670434516,0,1,0,0,154,58,0,0,1,1,188.90620851516724
471,10,75,SD,1401.0,2.874412096245862,30,0,567,40,2444,102,589,45,2162,87,18.563302993774414
471,10,75,RR,1410.0,2.7578608529589546,7,0,25,9,752,76,71,12,457,43,75.29318833351135
471,10,75,ILP,1446.0,2.804165840289718,12,0,271,32,1814,100,293,38,1462,70,2676.2093484401703
471,10,75,YS,1446.0,2.8737328983123533,0,1,0,0,112,43,0,0,0,0,175.36967253684998
471,10,76,SD,1415.0,2.820721050415812,20,0,525,43,2377,95,545,48,2069,82,18.808532238006592
471,10,76,RR,1422.0,2.767438774629161,5,0,25,3,621,74,31,7,351,34,77.63028979301453
471,10,76,ILP,1445.0,2.8131209145983265,13,0,224,38,1608,103,232,42,1263,80,2598.995307445526
471,10,76,YS,1445.0,2.8756334764115135,0,1,0,0,132,53,0,0,2,1,180.1898467540741
471,10,77,SD,1407.0,2.7618627894780254,17,0,663,42,2453,106,691,48,2156,89,19.071209192276
471,10,77,RR,1413.0,2.746758311760596,3,0,39,8,761,88,87,11,405,38,77.9221441745758
471,10,77,ILP,1455.0,2.8534012932638735,17,0,366,42,2087,106,382,47,1724,83,2684.930633544922
471,10,77,YS,1458.0,2.902184153268823,0,1,0,0,199,52,0,0,0,0,188.47912526130676
471,10,78,SD,1390.0,2.766207363653049,23,0,675,43,2558,95,718,50,2255,86,19.281102657318115
471,10,78,RR,1403.0,2.745422237673,10,0,54,9,770,72,54,9,532,46,79.25764036178589
471,10,78,ILP,1454.0,2.8189349772561503,11,0,223,27,1350,86,257,35,1117,69,3266.47349691391
471,10,78,YS,1454.0,2.8700682757208926,0,1,0,0,183,60,0,0,1,1,190.1582751274109
471,10,79,SD,1408.0,2.824895374431932,22,0,399,36,1980,99,434,39,1711,79,18.964441776275635
471,10,79,RR,1425.0,2.7693474175391533,6,0,36,9,593,63,40,10,381,40,78.14694333076477
471,10,79,ILP,1450.0,2.836119836226466,14,0,100,30,1239,94,109,34,973,77,2700.835925579071
471,10,79,YS,1450.0,2.868768770472675,0,1,0,0,198,55,0,0,0,0,181.2836570739746
471,10,80,SD,1396.0,2.820813350737083,25,0,511,39,2289,97,591,45,2020,82,18.976420640945435
471,10,80,RR,1421.0,2.7707076179073447,7,0,23,6,531,75,28,9,333,48,77.67222476005554
471,10,80,ILP,1464.0,2.860203194232326,15,0,237,35,1496,85,253,39,1279,74,2720.875017642975
471,10,80,YS,1464.0,2.8932394623031765,0,1,0,0,161,57,0,0,2,2,186.3783984184265
471,10,81,SD,1409.0,2.809523762720822,22,0,505,39,2375,97,561,48,2079,82,18.826637268066406
471,10,81,RR,1421.0,2.775355608626673,9,0,16,6,627,73,17,7,365,42,77.76341485977173
471,10,81,ILP,1451.0,2.786156691786924,9,0,288,30,1623,96,294,34,1277,72,2695.141993045807
471,10,81,YS,1454.0,2.8689152302933505,0,1,0,0,112,55,0,0,0,0,183.31730818748474
471,10,82,SD,1393.0,2.788098424157222,23,0,484,40,2245,91,509,44,1966,81,18.78720211982727
471,10,82,RR,1405.0,2.736943622929813,8,0,41,10,642,70,43,11,418,37,77.46229362487793
471,10,82,ILP,1452.0,2.7906054346598608,8,0,223,27,1365,84,234,32,1055,71,2813.5594029426575
471,10,82,YS,1452.0,2.858276716211675,0,1,0,0,185,64,0,0,2,2,184.22103571891785
471,10,83,SD,1409.0,2.8638683560339,28,0,711,43,2745,96,759,52,2447,86,19.302005767822266
471,10,83,RR,1415.0,2.750604038930914,6,0,10,5,666,86,20,10,379,49,86.99324369430542
471,10,83,ILP,1451.0,2.8459292632120134,17,0,305,34,1829,102,337,41,1495,77,3088.0762326717377
471,10,83,YS,1451.0,2.8691687634041885,0,1,0,0,192,47,0,0,0,0,184.76758360862732
471,10,84,SD,1418.0,2.8442861035878075,23,0,582,38,2447,95,613,45,2135,78,19.22470474243164
471,10,84,RR,1431.0,2.7736817522561084,5,0,12,4,630,75,74,6,381,42,79.55081915855408
471,10,84,ILP,1453.0,2.849645622869027,17,0,246,34,1586,101,255,41,1319,75,2729.0366821289062
471,10,84,YS,1453.0,2.8801871922606046,0,1,0,0,153,48,0,0,0,0,185.35277938842773
471,10,85,SD,1401.0,2.8064844857713718,22,0,642,44,2836,101,754,53,2445,85,18.90994429588318
471,10,85,RR,1417.0,2.778232823434997,8,0,109,5,811,75,121,10,496,39,76.59860849380493
471,10,85,ILP,1446.0,2.839210695181259,16,0,258,35,1671,98,279,38,1349,78,2575.597456216812
471,10,85,YS,1446.0,2.86893384860364,0,1,0,0,230,59,0,0,0,0,180.12397170066833
471,10,86,SD,1413.0,2.8229784462538254,22,0,554,41,2267,104,605,50,1998,92,19.003655672073364
471,10,86,RR,1426.0,2.7795934584226507,8,0,11,6,541,74,19,10,367,50,78.58473014831543
471,10,86,ILP,1451.0,2.834937483216173,14,0,241,27,1355,93,245,31,1117,69,2712.921908378601
471,10,86,YS,1451.0,2.8773076374314157,0,1,0,0,184,52,0,0,0,0,180.35169458389282
471,10,87,SD,1407.0,2.8130238589165715,20,0,576,39,2423,94,587,42,2082,77,19.044039011001587
471,10,87,RR,1428.0,2.8033973665686696,8,0,29,7,713,84,36,9,461,53,77.8665726184845
471,10,87,ILP,1459.0,2.8188874781508155,10,0,174,35,1487,101,219,43,1193,83,2648.3812742233276
471,10,87,YS,1459.0,2.90124978158911,0,1,0,0,118,55,0,0,3,3,181.45664620399475
471,10,88,SD,1391.0,2.7807919116584316,23,0,682,43,2536,100,691,46,2239,86,18.630266666412354
471,10,88,RR,1403.0,2.7341933850531444,7,0,63,11,801,89,68,13,473,51,74.91896653175354
471,10,88,ILP,1445.0,2.875291960655211,20,0,289,29,1754,93,302,34,1500,68,2525.581897497177
471,10,88,YS,1445.0,2.858969999748287,0,1,0,0,115,57,0,0,0,0,177.2437083721161
471,10,89,SD,1381.0,2.7653784847018117,26,0,593,45,2527,104,620,55,2206,94,18.961699962615967
471,10,89,RR,1412.0,2.7419374064653215,8,0,13,5,586,69,16,6,367,41,77.79291462898254
471,10,89,ILP,1462.0,2.8352197810057063,14,0,278,26,1555,87,280,28,1306,66,2477.724685907364
471,10,89,YS,1462.0,2.8660754409497216,0,1,0,0,142,51,0,0,0,0,193.38571858406067
471,10,90,SD,1402.0,2.815127344269618,23,0,475,36,2145,95,488,40,1880,80,18.711721181869507
471,10,90,RR,1409.0,2.754376156467669,7,0,5,3,538,75,9,6,329,42,76.9214608669281
471,10,90,ILP,1443.0,2.813945770755352,14,0,182,30,1292,90,201,34,1050,70,2515.6125526428223
471,10,90,YS,1443.0,2.8507726312830894,0,1,0,0,183,42,0,0,0,0,181.54978966712952
471,10,91,SD,1413.0,2.8660940712686416,25,0,606,47,2644,101,693,53,2357,86,18.91393518447876
471,10,91,RR,1426.0,2.7968912490166726,9,0,34,10,766,87,41,12,530,51,78.28176641464233
471,10,91,ILP,1450.0,2.8592737462310693,17,0,265,33,1704,103,270,35,1395,92,2500.7554454803467
471,10,91,YS,1450.0,2.8858719202583463,0,1,0,0,118,44,0,0,0,0,181.27527356147766
471,10,92,SD,1395.0,2.816377318523683,26,0,386,43,2258,96,425,49,1950,84,19.0365891456604
471,10,92,RR,1406.0,2.7273274598749326,8,0,17,6,743,81,23,8,468,55,77.52174878120422
471,10,92,ILP,1445.0,2.799262779822965,14,0,149,26,1329,99,158,33,1049,81,2541.75351023674
471,10,92,YS,1445.0,2.8411024895769272,0,1,0,0,162,51,0,0,0,0,179.12575483322144
471,10,93,SD,1406.0,2.8247203800403597,25,0,624,47,2710,102,688,56,2404,89,18.750287771224976
471,10,93,RR,1417.0,2.766645751186975,7,0,27,8,712,76,33,10,431,48,76.99702620506287
471,10,93,ILP,1442.0,2.8716796305440324,21,0,253,36,1898,105,271,39,1598,84,2606.6560232639313
471,10,93,YS,1442.0,2.861933140017001,0,1,0,0,141,51,0,0,0,0,177.2738425731659
471,10,94,SD,1405.0,2.830309341797082,24,0,391,38,2038,95,407,44,1801,80,18.755080699920654
471,10,94,RR,1411.0,2.747761038784504,7,0,34,8,674,73,34,8,449,45,77.32413148880005
471,10,94,ILP,1457.0,2.917755854131495,22,0,168,25,1569,92,191,31,1322,74,2609.1669743061066
471,10,94,YS,1457.0,2.8768395349627474,0,1,0,0,183,61,0,0,1,1,185.93428206443787
471,10,95,SD,1409.0,2.7748134586799074,18,0,545,44,2439,104,602,55,2136,96,19.068296670913696
471,10,95,RR,1424.0,2.780579446374354,7,0,46,8,631,68,49,10,405,40,79.1609411239624
471,10,95,ILP,1452.0,2.8449586168090053,18,0,269,33,1904,100,305,42,1580,75,2497.3112699985504
471,10,95,YS,1452.0,2.873830380857068,0,1,0,0,84,36,0,0,2,2,184.66909885406494
471,10,96,SD,1399.0,2.8423741694583855,29,0,653,46,2905,103,691,52,2579,91,18.815111875534058
471,10,96,RR,1413.0,2.7607276681900372,8,0,16,5,743,88,22,8,472,56,77.42625594139099
471,10,96,ILP,1437.0,2.874243893373097,25,0,282,40,2165,113,308,51,1811,102,2552.8410983085632
471,10,96,YS,1437.0,2.8553475805140165,0,1,0,0,116,50,0,0,0,0,178.2422239780426
471,10,97,SD,1419.0,2.8314020824786312,19,0,335,41,2033,104,344,44,1733,83,18.92354464530945
471,10,97,RR,1425.0,2.767810624667394,5,0,152,9,785,77,160,12,496,41,77.75818085670471
471,10,97,ILP,1447.0,2.825690371644766,17,0,195,33,1583,118,217,45,1310,101,2594.8837411403656
471,10,97,YS,1447.0,2.8791484390061215,0,1,0,0,151,56,0,0,0,0,177.90657091140747
471,10,98,SD,1418.0,2.8356412965897975,23,0,668,41,2405,95,680,46,2161,82,18.671891450881958
471,10,98,RR,1432.0,2.806944905707682,8,0,44,10,731,72,49,13,489,47,77.08215284347534
471,10,98,ILP,1460.0,2.8523304593804806,16,0,185,25,1422,102,212,29,1161,71,2477.342758178711
471,10,98,YS,1460.0,2.890532972853415,0,1,0,0,170,46,0,0,0,0,179.25981783866882
471,10,99,SD,1392.0,2.7671268833023137,22,0,479,42,2333,92,487,43,2028,79,18.540198802947998
471,10,99,RR,1413.0,2.740039730712035,5,0,13,6,519,72,18,9,306,40,76.70292901992798
471,10,99,ILP,1444.0,2.8373396624727523,20,0,245,30,1765,89,255,35,1523,74,2612.1248033046722
471,10,99,YS,1444.0,2.850511903302605,0,1,0,0,153,48,0,0,1,1,176.35798501968384
